"SECONDS";"PID";"VALUE";"UNITS";
"47889.3140035";"Fuel used (total)";"0.053399";"L";
"47889.3140035";"Fuel used (Week)";"0.000189";"L";
"47889.3140035";"Fuel used price";"0.0003113431284525424";"€";
"47889.3140035";"Fuel used price (Today)";"0.00031185";"€";
"47889.3140035";"Fuel used price (total)";"0.08810835";"€";
"47889.3140035";"Fuel used price (Week)";"0.00031185";"€";
"47889.3140035";"Instant engine power (based on fuel consumption)";"5.205410159527043";"hp";
"47889.3140035";"MAF air flow rate";"3.95";"g/sec";
"47889.3140035";"Power from MAF";"4.74";"hp";
"47889.3822106";"Average speed";"0";"km/h";
"47889.3822106";"Distance travelled";"0";"km";
"47889.3822106";"Distance travelled (Today)";"0";"km";
"47889.3822106";"Distance travelled (total)";"0";"km";
"47889.3822106";"Distance travelled (Week)";"0";"km";
"47889.3822106";"Vehicle speed";"0";"km/h";
"47889.4093002";"Fuel/Air commanded equivalence ratio";"14.640051240000002";"";
"47889.4894574";"Fuel economizer (based on fuel system status and throttle position)";"1";"";
"47889.4894574";"Throttle position";"21.176470588235293";"%";
"47889.5988604";"Calculated instant fuel rate";"1.3575070385299912";"L/h";
"47889.5988604";"Fuel used";"0.0002961227823441221";"L";
"47889.5988604";"Fuel used (Today)";"0.000296";"L";
"47889.5988604";"Fuel used (total)";"0.053506";"L";
"47889.5988604";"Fuel used (Week)";"0.000296";"L";
"47889.5988604";"Fuel used price";"0.0004886025908678015";"€";
"47889.5988604";"Fuel used price (Today)";"0.0004883999999999999";"€";
"47889.5988604";"Fuel used price (total)";"0.0882849";"€";
"47889.5988604";"Fuel used price (Week)";"0.0004883999999999999";"€";
"47889.5988604";"Instant engine power (based on fuel consumption)";"5.310836188074426";"hp";
"47889.5988604";"MAF air flow rate";"4.03";"g/sec";
"47889.5988604";"Power from MAF";"4.836";"hp";
"47889.6722717";"Average speed";"0";"km/h";
"47889.6722717";"Distance travelled";"0";"km";
"47889.6722717";"Distance travelled (Today)";"0";"km";
"47889.6722717";"Distance travelled (total)";"0";"km";
"47889.6722717";"Distance travelled (Week)";"0";"km";
"47889.6722717";"Vehicle acceleration";"0";"g";
"47889.6722717";"Vehicle speed";"0";"km/h";
"47889.7381188";"Fuel/Air commanded equivalence ratio";"14.640051240000002";"";
"47889.829882";"Fuel economizer (based on fuel system status and throttle position)";"1";"";
"47889.829882";"Throttle position";"21.176470588235293";"%";
"47889.8655545";"Calculated instant fuel rate";"1.367612549983068";"L/h";
"47889.8655545";"Fuel used";"0.0003974430039266552";"L";
"47889.8655545";"Fuel used (Today)";"0.000397";"L";
"47889.8655545";"Fuel used (total)";"0.053607";"L";
"47889.8655545";"Fuel used (Week)";"0.000397";"L";
"47889.8655545";"Fuel used price";"0.0006557809564789811";"€";
"47889.8655545";"Fuel used price (Today)";"0.00065505";"€";
"47889.8655545";"Fuel used price (total)";"0.08845155";"€";
"47889.8655545";"Fuel used price (Week)";"0.00065505";"€";
"47889.8655545";"Instant engine power (based on fuel consumption)";"5.350370948779695";"hp";
"47889.8655545";"MAF air flow rate";"4.0600000000000005";"g/sec";
"47889.8655545";"Power from MAF";"4.872000000000001";"hp";
"47889.9073962";"Average speed";"0";"km/h";
"47889.9073962";"Distance travelled";"0";"km";
"47889.9073962";"Distance travelled (Today)";"0";"km";
"47889.9073962";"Distance travelled (total)";"0";"km";
"47889.9073962";"Distance travelled (Week)";"0";"km";
"47889.9073962";"Vehicle acceleration";"0";"g";
"47889.9073962";"Vehicle speed";"0";"km/h";
"47889.9464128";"Fuel/Air commanded equivalence ratio";"14.640051240000002";"";
"47890.0230009";"Fuel economizer (based on fuel system status and throttle position)";"1";"";
"47890.0230009";"Throttle position";"21.176470588235293";"%";
"47890.0671637";"Calculated instant fuel rate";"1.3406645194415296";"L/h";
"47890.0671637";"Fuel used";"0.0004725230845478252";"L";
"47890.0671637";"Fuel used (Today)";"0.000472";"L";
"47890.0671637";"Fuel used (total)";"0.053682";"L";
"47890.0671637";"Fuel used (Week)";"0.000472";"L";
"47890.0671637";"Fuel used price";"0.0007796630895039115";"€";
"47890.0671637";"Fuel used price (Today)";"0.0007788";"€";
"47890.0671637";"Fuel used price (total)";"0.0885753";"€";
"47890.0671637";"Fuel used price (Week)";"0.0007788";"€";
"47890.0671637";"Instant engine power (based on fuel consumption)";"5.244944920232312";"hp";
"47890.0671637";"MAF air flow rate";"3.98";"g/sec";
"47890.0671637";"Power from MAF";"4.776";"hp";
"47890.1155527";"Average speed";"0";"km/h";
"47890.1155527";"Distance travelled";"0";"km";
"47890.1155527";"Distance travelled (Today)";"0";"km";
"47890.1155527";"Distance travelled (total)";"0";"km";
"47890.1155527";"Distance travelled (Week)";"0";"km";
"47890.1155527";"Vehicle acceleration";"0";"g";
"47890.1155527";"Vehicle speed";"0";"km/h";
"47890.155104";"Fuel/Air commanded equivalence ratio";"14.640051240000002";"";
"47890.2326011";"Fuel economizer (based on fuel system status and throttle position)";"1";"";
"47890.2326011";"Throttle position";"21.176470588235293";"%";
"47890.2702245";"Calculated instant fuel rate";"1.3406645194415296";"L/h";
"47890.2702245";"Fuel used";"0.0005481226354295977";"L";
"47890.2702245";"Fuel used (Today)";"0.000548";"L";
"47890.2702245";"Fuel used (total)";"0.053758";"L";
"47890.2702245";"Fuel used (Week)";"0.000548";"L";
"47890.2702245";"Fuel used price";"0.0009044023484588361";"€";
"47890.2702245";"Fuel used price (Today)";"0.0009042";"€";
"47890.2702245";"Fuel used price (total)";"0.0887007";"€";
"47890.2702245";"Fuel used price (Week)";"0.0009042";"€";
"47890.2702245";"Instant engine power (based on fuel consumption)";"5.244944920232312";"hp";
"47890.2702245";"MAF air flow rate";"3.98";"g/sec";
"47890.2702245";"Power from MAF";"4.776";"hp";
"47890.3085039";"Average speed";"0";"km/h";
"47890.3085039";"Distance travelled";"0";"km";
"47890.3085039";"Distance travelled (Today)";"0";"km";
"47890.3085039";"Distance travelled (total)";"0";"km";
"47890.3085039";"Distance travelled (Week)";"0";"km";
"47890.3085039";"Vehicle acceleration";"0";"g";
"47890.3085039";"Vehicle speed";"0";"km/h";
"47890.344455";"Fuel/Air commanded equivalence ratio";"14.640051240000002";"";
"47890.5014999";"Fuel economizer (based on fuel system status and throttle position)";"1";"";
"47890.5014999";"Throttle position";"21.176470588235293";"%";
"47890.5999877";"Calculated instant fuel rate";"1.367612549983068";"L/h";
"47890.5999877";"Fuel used";"0.0006734560059925335";"L";
"47890.5999877";"Fuel used (Today)";"0.000673";"L";
"47890.5999877";"Fuel used (total)";"0.053883";"L";
"47890.5999877";"Fuel used (Week)";"0.000673";"L";
"47890.5999877";"Fuel used price";"0.0011112024098876802";"€";
"47890.5999877";"Fuel used price (Today)";"0.00111045";"€";
"47890.5999877";"Fuel used price (total)";"0.08890695";"€";
"47890.5999877";"Fuel used price (Week)";"0.00111045";"€";
"47890.5999877";"Instant engine power (based on fuel consumption)";"5.350370948779695";"hp";
"47890.5999877";"MAF air flow rate";"4.0600000000000005";"g/sec";
"47890.5999877";"Power from MAF";"4.872000000000001";"hp";
"47890.6695241";"Average speed";"0";"km/h";
"47890.6695241";"Distance travelled";"0";"km";
"47890.6695241";"Distance travelled (Today)";"0";"km";
"47890.6695241";"Distance travelled (total)";"0";"km";
"47890.6695241";"Distance travelled (Week)";"0";"km";
"47890.6695241";"Vehicle acceleration";"0";"g";
"47890.6695241";"Vehicle speed";"0";"km/h";
"47890.7151142";"Fuel/Air commanded equivalence ratio";"14.640051240000002";"";
"47890.7938391";"Fuel economizer (based on fuel system status and throttle position)";"1";"";
"47890.7938391";"Throttle position";"21.176470588235293";"%";
"47890.8434346";"Calculated instant fuel rate";"1.3945605805246062";"L/h";
"47890.8434346";"Fuel used";"0.0007677606860317002";"L";
"47890.8434346";"Fuel used (Today)";"0.000767";"L";
"47890.8434346";"Fuel used (total)";"0.053977";"L";
"47890.8434346";"Fuel used (Week)";"0.000767";"L";
"47890.8434346";"Fuel used price";"0.0012668051319523054";"€";
"47890.8434346";"Fuel used price (Today)";"0.0012655499999999998";"€";
"47890.8434346";"Fuel used price (total)";"0.08906205";"€";
"47890.8434346";"Fuel used price (Week)";"0.0012655499999999998";"€";
"47890.8434346";"Instant engine power (based on fuel consumption)";"5.455796977327079";"hp";
"47890.8434346";"MAF air flow rate";"4.14";"g/sec";
"47890.8434346";"Power from MAF";"4.967999999999999";"hp";
"47890.8864544";"Average speed";"0";"km/h";
"47890.8864544";"Distance travelled";"0";"km";
"47890.8864544";"Distance travelled (Today)";"0";"km";
"47890.8864544";"Distance travelled (total)";"0";"km";
"47890.8864544";"Distance travelled (Week)";"0";"km";
"47890.8864544";"Vehicle acceleration";"0";"g";
"47890.8864544";"Vehicle speed";"0";"km/h";
"47890.9295692";"Fuel/Air commanded equivalence ratio";"14.640051240000002";"";
"47891.0182602";"Fuel economizer (based on fuel system status and throttle position)";"1";"";
"47891.0182602";"Throttle position";"21.176470588235293";"%";
"47891.0626488";"Calculated instant fuel rate";"1.3608755423476835";"L/h";
"47891.0626488";"Fuel used";"0.0008505862176858681";"L";
"47891.0626488";"Fuel used (Today)";"0.00085";"L";
"47891.0626488";"Fuel used (total)";"0.05406";"L";
"47891.0626488";"Fuel used (Week)";"0.00085";"L";
"47891.0626488";"Fuel used price";"0.0014034672591816822";"€";
"47891.0626488";"Fuel used price (Today)";"0.0014024999999999999";"€";
"47891.0626488";"Fuel used price (total)";"0.089199";"€";
"47891.0626488";"Fuel used price (Week)";"0.0014024999999999999";"€";
"47891.0626488";"Instant engine power (based on fuel consumption)";"5.324014441642848";"hp";
"47891.0626488";"MAF air flow rate";"4.04";"g/sec";
"47891.0626488";"Power from MAF";"4.848";"hp";
"47891.110815";"Average speed";"0";"km/h";
"47891.110815";"Distance travelled";"0";"km";
"47891.110815";"Distance travelled (Today)";"0";"km";
"47891.110815";"Distance travelled (total)";"0";"km";
"47891.110815";"Distance travelled (Week)";"0";"km";
"47891.110815";"Vehicle acceleration";"0";"g";
"47891.110815";"Vehicle speed";"0";"km/h";
"47891.163807";"Fuel/Air commanded equivalence ratio";"14.640051240000002";"";
"47891.2508881";"Fuel economizer (based on fuel system status and throttle position)";"1";"";
"47891.2508881";"Throttle position";"21.176470588235293";"%";
"47891.2895585";"Calculated instant fuel rate";"1.333927511806145";"L/h";
"47891.2895585";"Fuel used";"0.0009346752294601118";"L";
"47891.2895585";"Fuel used (Today)";"0.000934";"L";
"47891.2895585";"Fuel used (total)";"0.054144";"L";
"47891.2895585";"Fuel used (Week)";"0.000934";"L";
"47891.2895585";"Fuel used price";"0.0015422141286091844";"€";
"47891.2895585";"Fuel used price (Today)";"0.0015411";"€";
"47891.2895585";"Fuel used price (total)";"0.0893376";"€";
"47891.2895585";"Fuel used price (Week)";"0.0015411";"€";
"47891.2895585";"Instant engine power (based on fuel consumption)";"5.218588413095466";"hp";
"47891.2895585";"MAF air flow rate";"3.96";"g/sec";
"47891.2895585";"Power from MAF";"4.752";"hp";
"47891.3307569";"Average speed";"0";"km/h";
"47891.3307569";"Distance travelled";"0";"km";
"47891.3307569";"Distance travelled (Today)";"0";"km";
"47891.3307569";"Distance travelled (total)";"0";"km";
"47891.3307569";"Distance travelled (Week)";"0";"km";
"47891.3307569";"Vehicle acceleration";"0";"g";
"47891.3307569";"Vehicle speed";"0";"km/h";
"47891.3714353";"Fuel/Air commanded equivalence ratio";"14.640051240000002";"";
"47891.449394";"Fuel economizer (based on fuel system status and throttle position)";"1";"";
"47891.449394";"Throttle position";"21.176470588235293";"%";
"47891.5627494";"Calculated instant fuel rate";"1.367612549983068";"L/h";
"47891.5627494";"Fuel used";"0.0010384384629277645";"L";
"47891.5627494";"Fuel used (Today)";"0.001038";"L";
"47891.5627494";"Fuel used (total)";"0.054248";"L";
"47891.5627494";"Fuel used (Week)";"0.001038";"L";
"47891.5627494";"Fuel used price";"0.0017134234638308114";"€";
"47891.5627494";"Fuel used price (Today)";"0.0017127";"€";
"47891.5627494";"Fuel used price (total)";"0.0895092";"€";
"47891.5627494";"Fuel used price (Week)";"0.0017127";"€";
"47891.5627494";"Instant engine power (based on fuel consumption)";"5.350370948779695";"hp";
"47891.5627494";"MAF air flow rate";"4.0600000000000005";"g/sec";
"47891.5627494";"Power from MAF";"4.872000000000001";"hp";
"47891.6341798";"Average speed";"0";"km/h";
"47891.6341798";"Distance travelled";"0";"km";
"47891.6341798";"Distance travelled (Today)";"0";"km";
"47891.6341798";"Distance travelled (total)";"0";"km";
"47891.6341798";"Distance travelled (Week)";"0";"km";
"47891.6341798";"Vehicle acceleration";"0";"g";
"47891.6341798";"Vehicle speed";"0";"km/h";
"47891.6850656";"Fuel/Air commanded equivalence ratio";"14.640051240000002";"";
"47891.775017";"Fuel economizer (based on fuel system status and throttle position)";"1";"";
"47891.775017";"Throttle position";"21.176470588235293";"%";
"47891.8196781";"Calculated instant fuel rate";"1.3575070385299912";"L/h";
"47891.8196781";"Fuel used";"0.001135315519808361";"L";
"47891.8196781";"Fuel used (Today)";"0.001135";"L";
"47891.8196781";"Fuel used (total)";"0.054345";"L";
"47891.8196781";"Fuel used (Week)";"0.001135";"L";
"47891.8196781";"Fuel used price";"0.0018732706076837957";"€";
"47891.8196781";"Fuel used price (Today)";"0.0018727499999999998";"€";
"47891.8196781";"Fuel used price (total)";"0.08966925";"€";
"47891.8196781";"Fuel used price (Week)";"0.0018727499999999998";"€";
"47891.8196781";"Instant engine power (based on fuel consumption)";"5.310836188074426";"hp";
"47891.8196781";"MAF air flow rate";"4.03";"g/sec";
"47891.8196781";"Power from MAF";"4.836";"hp";
"47891.8644415";"Average speed";"0";"km/h";
"47891.8644415";"Distance travelled";"0";"km";
"47891.8644415";"Distance travelled (Today)";"0";"km";
"47891.8644415";"Distance travelled (total)";"0";"km";
"47891.8644415";"Distance travelled (Week)";"0";"km";
"47891.8644415";"Vehicle acceleration";"0";"g";
"47891.8644415";"Vehicle speed";"0";"km/h";
"47891.9206865";"Fuel/Air commanded equivalence ratio";"14.640051240000002";"";
"47892.0095776";"Fuel economizer (based on fuel system status and throttle position)";"1";"";
"47892.0095776";"Throttle position";"21.176470588235293";"%";
"47892.0661434";"Calculated instant fuel rate";"1.3945605805246062";"L/h";
"47892.0661434";"Fuel used";"0.00123080782313302";"L";
"47892.0661434";"Fuel used (Today)";"0.00123";"L";
"47892.0661434";"Fuel used (total)";"0.05444";"L";
"47892.0661434";"Fuel used (Week)";"0.00123";"L";
"47892.0661434";"Fuel used price";"0.002030832908169483";"€";
"47892.0661434";"Fuel used price (Today)";"0.0020295";"€";
"47892.0661434";"Fuel used price (total)";"0.089826";"€";
"47892.0661434";"Fuel used price (Week)";"0.0020295";"€";
"47892.0661434";"Instant engine power (based on fuel consumption)";"5.455796977327079";"hp";
"47892.0661434";"MAF air flow rate";"4.14";"g/sec";
"47892.0661434";"Power from MAF";"4.967999999999999";"hp";
"47892.1146556";"Average speed";"0";"km/h";
"47892.1146556";"Distance travelled";"0";"km";
"47892.1146556";"Distance travelled (Today)";"0";"km";
"47892.1146556";"Distance travelled (total)";"0";"km";
"47892.1146556";"Distance travelled (Week)";"0";"km";
"47892.1146556";"Vehicle acceleration";"0";"g";
"47892.1146556";"Vehicle speed";"0";"km/h";
"47892.168068";"Fuel/Air commanded equivalence ratio";"14.640051240000002";"";
"47892.2548482";"Fuel economizer (based on fuel system status and throttle position)";"1";"";
"47892.2548482";"Throttle position";"21.176470588235293";"%";
"47892.2993054";"Calculated instant fuel rate";"1.3575070385299912";"L/h";
"47892.2993054";"Fuel used";"0.0013187225054196552";"L";
"47892.2993054";"Fuel used (Today)";"0.001318";"L";
"47892.2993054";"Fuel used (total)";"0.054528";"L";
"47892.2993054";"Fuel used (Week)";"0.001318";"L";
"47892.2993054";"Fuel used price";"0.002175892133942431";"€";
"47892.2993054";"Fuel used price (Today)";"0.0021747";"€";
"47892.2993054";"Fuel used price (total)";"0.0899712";"€";
"47892.2993054";"Fuel used price (Week)";"0.0021747";"€";
"47892.2993054";"Instant engine power (based on fuel consumption)";"5.310836188074426";"hp";
"47892.2993054";"MAF air flow rate";"4.03";"g/sec";
"47892.2993054";"Power from MAF";"4.836";"hp";
"47892.3411682";"Average speed";"0";"km/h";
"47892.3411682";"Distance travelled";"0";"km";
"47892.3411682";"Distance travelled (Today)";"0";"km";
"47892.3411682";"Distance travelled (total)";"0";"km";
"47892.3411682";"Distance travelled (Week)";"0";"km";
"47892.3411682";"Vehicle acceleration";"0";"g";
"47892.3411682";"Vehicle speed";"0";"km/h";
"47892.3920433";"Fuel/Air commanded equivalence ratio";"14.640051240000002";"";
"47892.6200933";"Fuel economizer (based on fuel system status and throttle position)";"1";"";
"47892.6200933";"Throttle position";"21.176470588235293";"%";
"47892.6578255";"Calculated instant fuel rate";"1.3575070385299912";"L/h";
"47892.6578255";"Fuel used";"0.0014539200628629822";"L";
"47892.6578255";"Fuel used (Today)";"0.001453";"L";
"47892.6578255";"Fuel used (total)";"0.054663";"L";
"47892.6578255";"Fuel used (Week)";"0.001453";"L";
"47892.6578255";"Fuel used price";"0.0023989681037239205";"€";
"47892.6578255";"Fuel used price (Today)";"0.00239745";"€";
"47892.6578255";"Fuel used price (total)";"0.09019395";"€";
"47892.6578255";"Fuel used price (Week)";"0.00239745";"€";
"47892.6578255";"Instant engine power (based on fuel consumption)";"5.310836188074426";"hp";
"47892.6578255";"MAF air flow rate";"4.03";"g/sec";
"47892.6578255";"Power from MAF";"4.836";"hp";
"47892.7068986";"Average speed";"0";"km/h";
"47892.7068986";"Distance travelled";"0";"km";
"47892.7068986";"Distance travelled (Today)";"0";"km";
"47892.7068986";"Distance travelled (total)";"0";"km";
"47892.7068986";"Distance travelled (Week)";"0";"km";
"47892.7068986";"Vehicle acceleration";"0";"g";
"47892.7068986";"Vehicle speed";"0";"km/h";
"47892.7517852";"Fuel/Air commanded equivalence ratio";"14.640051240000002";"";
"47892.8361676";"Fuel economizer (based on fuel system status and throttle position)";"1";"";
"47892.8361676";"Throttle position";"21.176470588235293";"%";
"47892.883056";"Calculated instant fuel rate";"1.3979290843422987";"L/h";
"47892.883056";"Fuel used";"0.001541370778568545";"L";
"47892.883056";"Fuel used (Today)";"0.00154";"L";
"47892.883056";"Fuel used (total)";"0.05475";"L";
"47892.883056";"Fuel used (Week)";"0.00154";"L";
"47892.883056";"Fuel used price";"0.002543261784638099";"€";
"47892.883056";"Fuel used price (Today)";"0.002541";"€";
"47892.883056";"Fuel used price (total)";"0.0903375";"€";
"47892.883056";"Fuel used price (Week)";"0.002541";"€";
"47892.883056";"Instant engine power (based on fuel consumption)";"5.468975230895503";"hp";
"47892.883056";"MAF air flow rate";"4.15";"g/sec";
"47892.883056";"Power from MAF";"4.98";"hp";
"47892.9301065";"Average speed";"0";"km/h";
"47892.9301065";"Distance travelled";"0";"km";
"47892.9301065";"Distance travelled (Today)";"0";"km";
"47892.9301065";"Distance travelled (total)";"0";"km";
"47892.9301065";"Distance travelled (Week)";"0";"km";
"47892.9301065";"Vehicle acceleration";"0";"g";
"47892.9301065";"Vehicle speed";"0";"km/h";
"47892.9888654";"Fuel/Air commanded equivalence ratio";"14.640051240000002";"";
"47893.0804768";"Fuel economizer (based on fuel system status and throttle position)";"1";"";
"47893.0804768";"Throttle position";"21.176470588235293";"%";
"47893.1240235";"Calculated instant fuel rate";"1.3709810538007603";"L/h";
"47893.1240235";"Fuel used";"0.0016331358340096098";"L";
"47893.1240235";"Fuel used (Today)";"0.001632";"L";
"47893.1240235";"Fuel used (total)";"0.054842";"L";
"47893.1240235";"Fuel used (Week)";"0.001632";"L";
"47893.1240235";"Fuel used price";"0.0026946741261158562";"€";
"47893.1240235";"Fuel used price (Today)";"0.0026928";"€";
"47893.1240235";"Fuel used price (total)";"0.0904893";"€";
"47893.1240235";"Fuel used price (Week)";"0.0026928";"€";
"47893.1240235";"Instant engine power (based on fuel consumption)";"5.363549202348119";"hp";
"47893.1240235";"MAF air flow rate";"4.07";"g/sec";
"47893.1240235";"Power from MAF";"4.884";"hp";
"47893.1668008";"Average speed";"0";"km/h";
"47893.1668008";"Distance travelled";"0";"km";
"47893.1668008";"Distance travelled (Today)";"0";"km";
"47893.1668008";"Distance travelled (total)";"0";"km";
"47893.1668008";"Distance travelled (Week)";"0";"km";
"47893.1668008";"Vehicle acceleration";"0";"g";
"47893.1668008";"Vehicle speed";"0";"km/h";
"47893.2271611";"Fuel/Air commanded equivalence ratio";"14.640051240000002";"";
"47893.3170655";"Fuel economizer (based on fuel system status and throttle position)";"1";"";
"47893.3170655";"Throttle position";"21.176470588235293";"%";
"47893.5167136";"Calculated instant fuel rate";"1.3608755423476835";"L/h";
"47893.5167136";"Fuel used";"0.0017816175622463097";"L";
"47893.5167136";"Fuel used (Today)";"0.00178";"L";
"47893.5167136";"Fuel used (total)";"0.05499";"L";
"47893.5167136";"Fuel used (Week)";"0.00178";"L";
"47893.5167136";"Fuel used price";"0.002939668977706411";"€";
"47893.5167136";"Fuel used price (Today)";"0.0029369999999999995";"€";
"47893.5167136";"Fuel used price (total)";"0.0907335";"€";
"47893.5167136";"Fuel used price (Week)";"0.0029369999999999995";"€";
"47893.5167136";"Instant engine power (based on fuel consumption)";"5.324014441642848";"hp";
"47893.5167136";"MAF air flow rate";"4.04";"g/sec";
"47893.5167136";"Power from MAF";"4.848";"hp";
"47893.5578629";"Average speed";"0";"km/h";
"47893.5578629";"Distance travelled";"0";"km";
"47893.5578629";"Distance travelled (Today)";"0";"km";
"47893.5578629";"Distance travelled (total)";"0";"km";
"47893.5578629";"Distance travelled (Week)";"0";"km";
"47893.5578629";"Vehicle acceleration";"0";"g";
"47893.5578629";"Vehicle speed";"0";"km/h";
"47893.5993148";"Fuel/Air commanded equivalence ratio";"14.640051240000002";"";
"47893.6960211";"Fuel economizer (based on fuel system status and throttle position)";"1";"";
"47893.6960211";"Throttle position";"21.176470588235293";"%";
"47893.7380222";"Calculated instant fuel rate";"1.3575070385299912";"L/h";
"47893.7380222";"Fuel used";"0.0018650562044501518";"L";
"47893.7380222";"Fuel used (Today)";"0.001863";"L";
"47893.7380222";"Fuel used (total)";"0.055073";"L";
"47893.7380222";"Fuel used (Week)";"0.001863";"L";
"47893.7380222";"Fuel used price";"0.0030773427373427505";"€";
"47893.7380222";"Fuel used price (Today)";"0.0030739499999999998";"€";
"47893.7380222";"Fuel used price (total)";"0.09087045";"€";
"47893.7380222";"Fuel used price (Week)";"0.0030739499999999998";"€";
"47893.7380222";"Instant engine power (based on fuel consumption)";"5.310836188074426";"hp";
"47893.7380222";"MAF air flow rate";"4.03";"g/sec";
"47893.7380222";"Power from MAF";"4.836";"hp";
"47893.781069";"Average speed";"0";"km/h";
"47893.781069";"Distance travelled";"0";"km";
"47893.781069";"Distance travelled (Today)";"0";"km";
"47893.781069";"Distance travelled (total)";"0";"km";
"47893.781069";"Distance travelled (Week)";"0";"km";
"47893.781069";"Vehicle acceleration";"0";"g";
"47893.781069";"Vehicle speed";"0";"km/h";
"47893.8212385";"Fuel/Air commanded equivalence ratio";"14.640051240000002";"";
"47893.9027431";"Fuel economizer (based on fuel system status and throttle position)";"1";"";
"47893.9027431";"Throttle position";"21.176470588235293";"%";
"47893.9500277";"Calculated instant fuel rate";"1.367612549983068";"L/h";
"47893.9500277";"Fuel used";"0.0019455706323958926";"L";
"47893.9500277";"Fuel used (Today)";"0.001944";"L";
"47893.9500277";"Fuel used (total)";"0.055154";"L";
"47893.9500277";"Fuel used (Week)";"0.001944";"L";
"47893.9500277";"Fuel used price";"0.003210191543453223";"€";
"47893.9500277";"Fuel used price (Today)";"0.0032075999999999997";"€";
"47893.9500277";"Fuel used price (total)";"0.0910041";"€";
"47893.9500277";"Fuel used price (Week)";"0.0032075999999999997";"€";
"47893.9500277";"Instant engine power (based on fuel consumption)";"5.350370948779695";"hp";
"47893.9500277";"MAF air flow rate";"4.0600000000000005";"g/sec";
"47893.9500277";"Power from MAF";"4.872000000000001";"hp";
"47893.9899389";"Average speed";"0";"km/h";
"47893.9899389";"Distance travelled";"0";"km";
"47893.9899389";"Distance travelled (Today)";"0";"km";
"47893.9899389";"Distance travelled (total)";"0";"km";
"47893.9899389";"Distance travelled (Week)";"0";"km";
"47893.9899389";"Vehicle acceleration";"0";"g";
"47893.9899389";"Vehicle speed";"0";"km/h";
"47894.0341402";"Fuel/Air commanded equivalence ratio";"14.640051240000002";"";
"47894.1244488";"Fuel economizer (based on fuel system status and throttle position)";"1";"";
"47894.1244488";"Throttle position";"21.176470588235293";"%";
"47894.1663205";"Calculated instant fuel rate";"1.3709810538007603";"L/h";
"47894.1663205";"Fuel used";"0.0020279269495271793";"L";
"47894.1663205";"Fuel used (Today)";"0.002026";"L";
"47894.1663205";"Fuel used (total)";"0.055236";"L";
"47894.1663205";"Fuel used (Week)";"0.002026";"L";
"47894.1663205";"Fuel used price";"0.0033460794667198456";"€";
"47894.1663205";"Fuel used price (Today)";"0.0033428999999999998";"€";
"47894.1663205";"Fuel used price (total)";"0.0911394";"€";
"47894.1663205";"Fuel used price (Week)";"0.0033428999999999998";"€";
"47894.1663205";"Instant engine power (based on fuel consumption)";"5.363549202348119";"hp";
"47894.1663205";"MAF air flow rate";"4.07";"g/sec";
